split_id,split_mode,repetition,config_id,policy,scheme,train_rows,train_circuit_configs,train_k_values,train_median_tvd,train_q75_tvd,train_q95_tvd,train_max_tvd,train_valid_rate_tvd_le_0p01,train_valid_rate_tvd_le_0p05,train_valid_rate_tvd_le_0p1,train_median_ssr,train_q25_ssr,train_median_parallel_ssr,train_median_total_shots,train_median_max_backend_shots,train_selection_risk,train_selection_risk_detail_json,selection_target_tvd,selection_risk_group,selection_risk_aggregation,selection_objective,selection_relaxed
stratified_size_rep088,stratified_size,88,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,uniform,300,60,5,0.02243132716049375,0.0291733622930303,0.03842355452905859,0.0487676470588226,0.2633333333333333,1.0,1.0,0.7558333333333334,0.159375,0.754375,13650.0,4912.5,0.0464348367023305,"{""10"": 0.033149493975903416, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03924392266643705, ""14"": 0.0464348367023305, ""15"": 0.04173835912162587, ""4"": 0.02598239884722118, ""5"": 0.02671326603812257, ""6"": 0.030574699103713097, ""7"": 0.030661720154043615, ""8"": 0.030305336409964138, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep088,stratified_size,88,b50_lb3_k1_eps0p005,local_only_offline_aggregate,confidence,300,60,5,0.014847098349711301,0.02093009227644265,0.03355839097945181,0.0487676470588226,0.35333333333333333,1.0,1.0,0.6412500000000001,0.0,0.625,19650.0,7500.0,0.04359136614171979,"{""10"": 0.031573791787543375, ""11"": 0.034049300455641716, ""12"": 0.033099904134307044, ""13"": 0.03471659415137196, ""14"": 0.04359136614171979, ""15"": 0.03468657991775524, ""4"": 0.022010145923288933, ""5"": 0.026509085365853648, ""6"": 0.030574699103713097, ""7"": 0.030661720154043615, ""8"": 0.02723333333333326, ""9"": 0.027466560277478378}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep088,stratified_size,88,b50_lb3_k1_eps0p005,local_only_offline_aggregate,shot_proportional,300,60,5,0.014575240577074551,0.020860951518288477,0.034216153019100054,0.0487676470588226,0.35,1.0,1.0,0.6412500000000001,0.0,0.625,19650.0,7500.0,0.04373873911116607,"{""10"": 0.03155086059622156, ""11"": 0.034049300455641716, ""12"": 0.03332071283442773, ""13"": 0.034828232894523775, ""14"": 0.04373873911116607, ""15"": 0.035492873410884807, ""4"": 0.022022267719264212, ""5"": 0.026509085365853648, ""6"": 0.030574699103713097, ""7"": 0.030661720154043615, ""8"": 0.02723333333333326, ""9"": 0.02744872620933198}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep088,stratified_size,88,b50_lb3_k1_eps0p005,local_only_offline_aggregate,uniform,300,60,5,0.014692600311737102,0.020866013469714124,0.03355066223547122,0.0487676470588226,0.35333333333333333,1.0,1.0,0.6412500000000001,0.0,0.625,19650.0,7500.0,0.04358910340361433,"{""10"": 0.03157439275488644, ""11"": 0.034049300455641716, ""12"": 0.03308930043296372, ""13"": 0.034715765998801836, ""14"": 0.04358910340361433, ""15"": 0.0347458181996967, ""4"": 0.022028156359138774, ""5"": 0.026509085365853648, ""6"": 0.030574699103713097, ""7"": 0.030661720154043615, ""8"": 0.02723333333333326, ""9"": 0.0274672761975962}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep089,stratified_size,89,b50_lb3_k1_eps0p005,aggregate_only_sync,confidence,300,60,5,0.02183618421052625,0.028217751132376477,0.03669185322299617,0.0487676470588226,0.29333333333333333,1.0,1.0,0.713125,0.004687499999999924,0.713125,14875.0,5737.5,0.0446499459193702,"{""10"": 0.03313599999999998, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.0446499459193702, ""15"": 0.038338547981943666, ""4"": 0.026675692307692258, ""5"": 0.025048475544063777, ""6"": 0.030574699103713097, ""7"": 0.030661720154043615, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep089,stratified_size,89,b50_lb3_k1_eps0p005,aggregate_only_sync,shot_proportional,300,60,5,0.02183618421052625,0.028217751132376477,0.03669185322299617,0.0487676470588226,0.29333333333333333,1.0,1.0,0.713125,0.004687499999999924,0.713125,14875.0,5737.5,0.0446499459193702,"{""10"": 0.03313599999999998, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.0446499459193702, ""15"": 0.038338547981943666, ""4"": 0.026675692307692258, ""5"": 0.025048475544063777, ""6"": 0.030574699103713097, ""7"": 0.030661720154043615, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep089,stratified_size,89,b50_lb3_k1_eps0p005,aggregate_only_sync,uniform,300,60,5,0.02183618421052625,0.028217751132376477,0.03669185322299617,0.0487676470588226,0.29333333333333333,1.0,1.0,0.713125,0.004687499999999924,0.713125,14875.0,5737.5,0.0446499459193702,"{""10"": 0.03313599999999998, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.0446499459193702, ""15"": 0.038338547981943666, ""4"": 0.026675692307692258, ""5"": 0.025048475544063777, ""6"": 0.030574699103713097, ""7"": 0.030661720154043615, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep089,stratified_size,89,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,confidence,300,60,5,0.02144732398221405,0.027764766264934525,0.036711869892360464,0.0487676470588226,0.29,1.0,1.0,0.713125,0.004687499999999924,0.713125,14675.0,5737.5,0.04494450210908034,"{""10"": 0.03310609773070688, ""11"": 0.036067426031280755, ""12"": 0.03794981459711218, ""13"": 0.03827378905419623, ""14"": 0.04494450210908034, ""15"": 0.03724286646431822, ""4"": 0.02697905189786092, ""5"": 0.0250621806556657, ""6"": 0.030574699103713097, ""7"": 0.030690861876229717, ""8"": 0.030403297252284862, ""9"": 0.03331157034604539}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep089,stratified_size,89,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,shot_proportional,300,60,5,0.02202381696428575,0.0286115949474502,0.03706848048715534,0.0487676470588226,0.29333333333333333,1.0,1.0,0.713125,0.004687499999999924,0.713125,14675.0,5737.5,0.046328715771135294,"{""10"": 0.03313599999999998, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03925710659422953, ""14"": 0.046328715771135294, ""15"": 0.039816611491107275, ""4"": 0.026675692307692258, ""5"": 0.025048475544063777, ""6"": 0.030574699103713097, ""7"": 0.030661720154043615, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep089,stratified_size,89,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,uniform,300,60,5,0.02219945054945065,0.0286115949474502,0.03705629697291356,0.0487676470588226,0.29333333333333333,1.0,1.0,0.713125,0.004687499999999924,0.713125,14675.0,5737.5,0.046258332778332016,"{""10"": 0.03313599999999998, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03924392266643705, ""14"": 0.046258332778332016, ""15"": 0.039709525613605766, ""4"": 0.026675692307692258, ""5"": 0.025048475544063777, ""6"": 0.030574699103713097, ""7"": 0.030661720154043615, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep089,stratified_size,89,b50_lb2_k3_eps0p005,local_only_offline_aggregate,confidence,300,60,5,0.01775285404870485,0.0257801741311737,0.040423436885867824,0.0619804878048797,0.19,0.98,1.0,0.6284375,0.12249999999999997,0.5974999999999999,17975.0,8050.0,0.048764937601934594,"{""10"": 0.03517779718762084, ""11"": 0.039000491493893, ""12"": 0.042435910267818136, ""13"": 0.048764937601934594, ""14"": 0.0457221530937248, ""15"": 0.047603067824371494, ""4"": 0.022629418394527676, ""5"": 0.02375652857690828, ""6"": 0.02938999999999992, ""7"": 0.03397473647615067, ""8"": 0.03557085354896671, ""9"": 0.03401665906694912}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep089,stratified_size,89,b50_lb2_k3_eps0p005,local_only_offline_aggregate,shot_proportional,300,60,5,0.0176962449376348,0.026231380839309825,0.04041794643347138,0.0619804878048797,0.19666666666666666,0.98,1.0,0.6284375,0.12249999999999997,0.5974999999999999,17975.0,8050.0,0.048751776671815836,"{""10"": 0.03495547884248084, ""11"": 0.03901065848457448, ""12"": 0.04231156977718678, ""13"": 0.048751776671815836, ""14"": 0.046698903068369754, ""15"": 0.04748862231280205, ""4"": 0.022566666666666613, ""5"": 0.02375652857690828, ""6"": 0.02938999999999992, ""7"": 0.03397473647615067, ""8"": 0.03557085354896671, ""9"": 0.034019830165046935}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep089,stratified_size,89,b50_lb2_k3_eps0p005,local_only_offline_aggregate,uniform,300,60,5,0.0175909715386471,0.025840452987892074,0.04040228018415945,0.0619804878048797,0.19,0.98,1.0,0.6284375,0.12249999999999997,0.5974999999999999,17975.0,8050.0,0.048761206465654794,"{""10"": 0.03515798377505316, ""11"": 0.03897938407175814, ""12"": 0.04240567029588334, ""13"": 0.048761206465654794, ""14"": 0.0457581466144592, ""15"": 0.047594383086064874, ""4"": 0.022654983974358937, ""5"": 0.02375652857690828, ""6"": 0.02938999999999992, ""7"": 0.03397473647615067, ""8"": 0.03557085354896671, ""9"": 0.03401693072534414}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep090,stratified_size,90,b50_lb3_k1_eps0p005,aggregate_only_sync,confidence,300,60,5,0.0221513386613386,0.0279284438775509,0.03824867624982428,0.0487676470588226,0.26666666666666666,1.0,1.0,0.76625,0.15093749999999992,0.76625,12800.0,4675.0,0.045383793473771215,"{""10"": 0.032038776119402965, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.045383793473771215, ""15"": 0.04121318984479829, ""4"": 0.02598239884722118, ""5"": 0.02496138763197586, ""6"": 0.030574699103713097, ""7"": 0.030661720154043615, ""8"": 0.03020535410897194, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep090,stratified_size,90,b50_lb3_k1_eps0p005,aggregate_only_sync,shot_proportional,300,60,5,0.0221513386613386,0.0279284438775509,0.03824867624982428,0.0487676470588226,0.26666666666666666,1.0,1.0,0.76625,0.15093749999999992,0.76625,12800.0,4675.0,0.045383793473771215,"{""10"": 0.032038776119402965, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.045383793473771215, ""15"": 0.04121318984479829, ""4"": 0.02598239884722118, ""5"": 0.02496138763197586, ""6"": 0.030574699103713097, ""7"": 0.030661720154043615, ""8"": 0.03020535410897194, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep090,stratified_size,90,b50_lb3_k1_eps0p005,aggregate_only_sync,uniform,300,60,5,0.0221513386613386,0.0279284438775509,0.03824867624982428,0.0487676470588226,0.26666666666666666,1.0,1.0,0.76625,0.15093749999999992,0.76625,12800.0,4675.0,0.045383793473771215,"{""10"": 0.032038776119402965, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.045383793473771215, ""15"": 0.04121318984479829, ""4"": 0.02598239884722118, ""5"": 0.02496138763197586, ""6"": 0.030574699103713097, ""7"": 0.030661720154043615, ""8"": 0.03020535410897194, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep090,stratified_size,90,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,confidence,300,60,5,0.021782123479315497,0.027598952164844925,0.03782757975536516,0.0487676470588226,0.2633333333333333,1.0,1.0,0.77,0.159375,0.77,12575.0,4600.0,0.04494450210908034,"{""10"": 0.032028568364729365, ""11"": 0.036067426031280755, ""12"": 0.03794981459711218, ""13"": 0.03827378905419623, ""14"": 0.04494450210908034, ""15"": 0.03955620127205563, ""4"": 0.026782873971170316, ""5"": 0.02511973260855108, ""6"": 0.030574699103713097, ""7"": 0.030690861876229717, ""8"": 0.03026080909452988, ""9"": 0.03331157034604539}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep090,stratified_size,90,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,shot_proportional,300,60,5,0.02219945054945065,0.028528190510823875,0.03842355452905859,0.0487676470588226,0.26666666666666666,1.0,1.0,0.77,0.159375,0.77,12575.0,4600.0,0.04650521969513378,"{""10"": 0.032038776119402965, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03925710659422953, ""14"": 0.04650521969513378, ""15"": 0.041930708188902856, ""4"": 0.02598239884722118, ""5"": 0.02496138763197586, ""6"": 0.030574699103713097, ""7"": 0.030661720154043615, ""8"": 0.03020535410897194, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep090,stratified_size,90,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,uniform,300,60,5,0.02227730769230775,0.028528190510823875,0.03842355452905859,0.0487676470588226,0.26666666666666666,1.0,1.0,0.77,0.159375,0.77,12575.0,4600.0,0.0464348367023305,"{""10"": 0.032038776119402965, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03924392266643705, ""14"": 0.0464348367023305, ""15"": 0.04173835912162587, ""4"": 0.02598239884722118, ""5"": 0.02496138763197586, ""6"": 0.030574699103713097, ""7"": 0.030661720154043615, ""8"": 0.03020535410897194, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep090,stratified_size,90,b50_lb3_k1_eps0p005,local_only_offline_aggregate,confidence,300,60,5,0.01454050824066265,0.02093009227644265,0.03355839097945181,0.0487676470588226,0.3566666666666667,1.0,1.0,0.6546875,0.0,0.63,18900.0,7400.0,0.04359136614171979,"{""10"": 0.031418343163380734, ""11"": 0.034049300455641716, ""12"": 0.033099904134307044, ""13"": 0.03471659415137196, ""14"": 0.04359136614171979, ""15"": 0.03468657991775524, ""4"": 0.022010145923288933, ""5"": 0.024844294871794854, ""6"": 0.030574699103713097, ""7"": 0.030661720154043615, ""8"": 0.026129999999999917, ""9"": 0.027466560277478378}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep090,stratified_size,90,b50_lb3_k1_eps0p005,local_only_offline_aggregate,shot_proportional,300,60,5,0.0144706973537329,0.020860951518288477,0.034216153019100054,0.0487676470588226,0.35,1.0,1.0,0.6546875,0.0,0.63,18900.0,7400.0,0.04373873911116607,"{""10"": 0.031440151557350374, ""11"": 0.034049300455641716, ""12"": 0.03332071283442773, ""13"": 0.034828232894523775, ""14"": 0.04373873911116607, ""15"": 0.035492873410884807, ""4"": 0.022022267719264212, ""5"": 0.024844294871794854, ""6"": 0.030574699103713097, ""7"": 0.030661720154043615, ""8"": 0.026129999999999917, ""9"": 0.02744872620933198}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep090,stratified_size,90,b50_lb3_k1_eps0p005,local_only_offline_aggregate,uniform,300,60,5,0.01458882973247065,0.020866013469714124,0.03355066223547122,0.0487676470588226,0.35333333333333333,1.0,1.0,0.6546875,0.0,0.63,18900.0,7400.0,0.04358910340361433,"{""10"": 0.03143095887135337, ""11"": 0.034049300455641716, ""12"": 0.03308930043296372, ""13"": 0.034715765998801836, ""14"": 0.04358910340361433, ""15"": 0.0347458181996967, ""4"": 0.022028156359138774, ""5"": 0.024844294871794854, ""6"": 0.030574699103713097, ""7"": 0.030661720154043615, ""8"": 0.026129999999999917, ""9"": 0.0274672761975962}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep091,stratified_size,91,b50_lb3_k1_eps0p005,aggregate_only_sync,confidence,300,60,5,0.021547916666666597,0.027474147727272625,0.03616760438144256,0.0487676470588226,0.31333333333333335,1.0,1.0,0.713125,0.0,0.713125,15075.0,5737.5,0.045355961615364114,"{""10"": 0.03316349397590344, ""11"": 0.031780579251257234, ""12"": 0.038403211945158056, ""13"": 0.036646572063877676, ""14"": 0.045355961615364114, ""15"": 0.038338547981943666, ""4"": 0.026664245001067337, ""5"": 0.02671326603812257, ""6"": 0.02885718360071295, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep091,stratified_size,91,b50_lb3_k1_eps0p005,aggregate_only_sync,shot_proportional,300,60,5,0.021547916666666597,0.027474147727272625,0.03616760438144256,0.0487676470588226,0.31333333333333335,1.0,1.0,0.713125,0.0,0.713125,15075.0,5737.5,0.045355961615364114,"{""10"": 0.03316349397590344, ""11"": 0.031780579251257234, ""12"": 0.038403211945158056, ""13"": 0.036646572063877676, ""14"": 0.045355961615364114, ""15"": 0.038338547981943666, ""4"": 0.026664245001067337, ""5"": 0.02671326603812257, ""6"": 0.02885718360071295, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep091,stratified_size,91,b50_lb3_k1_eps0p005,aggregate_only_sync,uniform,300,60,5,0.021547916666666597,0.027474147727272625,0.03616760438144256,0.0487676470588226,0.31333333333333335,1.0,1.0,0.713125,0.0,0.713125,15075.0,5737.5,0.045355961615364114,"{""10"": 0.03316349397590344, ""11"": 0.031780579251257234, ""12"": 0.038403211945158056, ""13"": 0.036646572063877676, ""14"": 0.045355961615364114, ""15"": 0.038338547981943666, ""4"": 0.026664245001067337, ""5"": 0.02671326603812257, ""6"": 0.02885718360071295, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep091,stratified_size,91,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,confidence,300,60,5,0.02119959290956535,0.0274173004790228,0.035563242969353676,0.0487676470588226,0.31,1.0,1.0,0.713125,0.0,0.713125,14950.0,5737.5,0.04466025928988801,"{""10"": 0.03316349397590344, ""11"": 0.031954151431797036, ""12"": 0.03794981459711218, ""13"": 0.0364134561371096, ""14"": 0.04466025928988801, ""15"": 0.03724286646431822, ""4"": 0.0266499759194632, ""5"": 0.026784523102609873, ""6"": 0.02885718360071295, ""7"": 0.03137397813288472, ""8"": 0.030403297252284862, ""9"": 0.03331157034604539}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep091,stratified_size,91,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,shot_proportional,300,60,5,0.021547916666666597,0.0275985648456584,0.03706848048715534,0.0487676470588226,0.31333333333333335,1.0,1.0,0.713125,0.0,0.713125,14950.0,5737.5,0.04650521969513378,"{""10"": 0.03316349397590344, ""11"": 0.03198637992216121, ""12"": 0.038403211945158056, ""13"": 0.036646572063877676, ""14"": 0.04650521969513378, ""15"": 0.039816611491107275, ""4"": 0.026664245001067337, ""5"": 0.02671326603812257, ""6"": 0.02885718360071295, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep091,stratified_size,91,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,uniform,300,60,5,0.021547916666666597,0.0275813602839812,0.03705629697291356,0.0487676470588226,0.31333333333333335,1.0,1.0,0.713125,0.0,0.713125,14950.0,5737.5,0.0464348367023305,"{""10"": 0.03316349397590344, ""11"": 0.031976661461638696, ""12"": 0.038403211945158056, ""13"": 0.036646572063877676, ""14"": 0.0464348367023305, ""15"": 0.039709525613605766, ""4"": 0.026664245001067337, ""5"": 0.02671326603812257, ""6"": 0.02885718360071295, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep091,stratified_size,91,b50_lb3_k1_eps0p005,local_only_offline_aggregate,confidence,300,60,5,0.0141998584121754,0.0203153915732025,0.03243568477818484,0.0487676470588226,0.3933333333333333,1.0,1.0,0.5549999999999999,0.0,0.52,20000.0,9600.0,0.03813406640600479,"{""10"": 0.03316349397590344, ""11"": 0.03133062299244595, ""12"": 0.033099904134307044, ""13"": 0.02807923804447779, ""14"": 0.03813406640600479, ""15"": 0.03337769005271196, ""4"": 0.02596470085470079, ""5"": 0.026509085365853648, ""6"": 0.02885718360071295, ""7"": 0.03137397813288472, ""8"": 0.02723333333333326, ""9"": 0.027466560277478378}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep091,stratified_size,91,b50_lb3_k1_eps0p005,local_only_offline_aggregate,shot_proportional,300,60,5,0.01383423996180105,0.02027960008349305,0.03243568477818484,0.0487676470588226,0.38666666666666666,1.0,1.0,0.5549999999999999,0.0,0.52,20000.0,9600.0,0.0388283542414536,"{""10"": 0.03316349397590344, ""11"": 0.031266020789409286, ""12"": 0.03332071283442773, ""13"": 0.030407334987812208, ""14"": 0.0388283542414536, ""15"": 0.034863657106888504, ""4"": 0.02596470085470079, ""5"": 0.026509085365853648, ""6"": 0.02885718360071295, ""7"": 0.03137397813288472, ""8"": 0.02723333333333326, ""9"": 0.02744872620933198}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep091,stratified_size,91,b50_lb3_k1_eps0p005,local_only_offline_aggregate,uniform,300,60,5,0.0141371023846563,0.020161208558079922,0.03243568477818484,0.0487676470588226,0.39,1.0,1.0,0.5549999999999999,0.0,0.52,20000.0,9600.0,0.03810983537649286,"{""10"": 0.03316349397590344, ""11"": 0.031341785628393924, ""12"": 0.03308930043296372, ""13"": 0.02821413951987573, ""14"": 0.03810983537649286, ""15"": 0.0334583888774218, ""4"": 0.02596470085470079, ""5"": 0.026509085365853648, ""6"": 0.02885718360071295, ""7"": 0.03137397813288472, ""8"": 0.02723333333333326, ""9"": 0.0274672761975962}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep092,stratified_size,92,b50_lb3_k1_eps0p005,aggregate_only_sync,confidence,300,60,5,0.02246158730158725,0.02832584216406895,0.03711655590021856,0.0487676470588226,0.27,1.0,1.0,0.7462500000000001,0.12031249999999992,0.7462500000000001,14162.5,5075.0,0.045383793473771215,"{""10"": 0.03316349397590344, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.045383793473771215, ""15"": 0.038338547981943666, ""4"": 0.025638495726495656, ""5"": 0.025048475544063777, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep092,stratified_size,92,b50_lb3_k1_eps0p005,aggregate_only_sync,shot_proportional,300,60,5,0.02246158730158725,0.02832584216406895,0.03711655590021856,0.0487676470588226,0.27,1.0,1.0,0.7462500000000001,0.12031249999999992,0.7462500000000001,14162.5,5075.0,0.045383793473771215,"{""10"": 0.03316349397590344, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.045383793473771215, ""15"": 0.038338547981943666, ""4"": 0.025638495726495656, ""5"": 0.025048475544063777, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep092,stratified_size,92,b50_lb3_k1_eps0p005,aggregate_only_sync,uniform,300,60,5,0.02246158730158725,0.02832584216406895,0.03711655590021856,0.0487676470588226,0.27,1.0,1.0,0.7462500000000001,0.12031249999999992,0.7462500000000001,14162.5,5075.0,0.045383793473771215,"{""10"": 0.03316349397590344, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03705693713361588, ""14"": 0.045383793473771215, ""15"": 0.038338547981943666, ""4"": 0.025638495726495656, ""5"": 0.025048475544063777, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep092,stratified_size,92,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,confidence,300,60,5,0.0219718526067518,0.027764766264934525,0.03782757975536516,0.0487676470588226,0.26666666666666666,1.0,1.0,0.749375,0.12031249999999992,0.749375,14075.0,5012.5,0.04494450210908034,"{""10"": 0.03316349397590344, ""11"": 0.036067426031280755, ""12"": 0.03794981459711218, ""13"": 0.03827378905419623, ""14"": 0.04494450210908034, ""15"": 0.03724286646431822, ""4"": 0.026421823996951335, ""5"": 0.0250621806556657, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.030403297252284862, ""9"": 0.03331157034604539}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep092,stratified_size,92,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,shot_proportional,300,60,5,0.02252339285714285,0.02860771627565965,0.03836130104330166,0.0487676470588226,0.27,1.0,1.0,0.749375,0.12031249999999992,0.749375,14075.0,5012.5,0.04650521969513378,"{""10"": 0.03316349397590344, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03925710659422953, ""14"": 0.04650521969513378, ""15"": 0.039816611491107275, ""4"": 0.025638495726495656, ""5"": 0.025048475544063777, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep092,stratified_size,92,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,uniform,300,60,5,0.02252339285714285,0.02860771627565965,0.03836130104330166,0.0487676470588226,0.27,1.0,1.0,0.749375,0.12031249999999992,0.749375,14075.0,5012.5,0.0464348367023305,"{""10"": 0.03316349397590344, ""11"": 0.03630774972558913, ""12"": 0.038403211945158056, ""13"": 0.03924392266643705, ""14"": 0.0464348367023305, ""15"": 0.039709525613605766, ""4"": 0.025638495726495656, ""5"": 0.025048475544063777, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.03054480829420962, ""9"": 0.03379925901045473}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep092,stratified_size,92,b50_lb3_k1_eps0p005,local_only_offline_aggregate,confidence,300,60,5,0.01475455355764565,0.021127346353962073,0.03351448995925323,0.0487676470588226,0.35,1.0,1.0,0.625,0.0,0.61,19875.0,7800.0,0.04359136614171979,"{""10"": 0.03316349397590344, ""11"": 0.034049300455641716, ""12"": 0.033099904134307044, ""13"": 0.03248620758855099, ""14"": 0.04359136614171979, ""15"": 0.03337769005271196, ""4"": 0.022176108880019776, ""5"": 0.024844294871794854, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.02723333333333326, ""9"": 0.027466560277478378}",0.05,size,max_group_q95,max_ssr,False
stratified_size_rep092,stratified_size,92,b50_lb3_k1_eps0p005,local_only_offline_aggregate,shot_proportional,300,60,5,0.014484924578601802,0.020860951518288477,0.03411487399883888,0.0487676470588226,0.35,1.0,1.0,0.625,0.0,0.61,19875.0,7800.0,0.04373873911116607,"{""10"": 0.03316349397590344, ""11"": 0.034049300455641716, ""12"": 0.03332071283442773, ""13"": 0.03315399669772126, ""14"": 0.04373873911116607, ""15"": 0.034863657106888504, ""4"": 0.022006899203551294, ""5"": 0.024844294871794854, ""6"": 0.030574699103713097, ""7"": 0.03137397813288472, ""8"": 0.02723333333333326, ""9"": 0.02744872620933198}",0.05,size,max_group_q95,max_ssr,False
