policy,scheme,k,subset_key,backends,backend_labels,median_tvd,mean_tvd,max_tvd,median_ssr,mean_ssr,median_parallel_ssr,mean_parallel_ssr,diversity_global,median_diversity_on_circuit,circuit_configs
local_only_offline_aggregate,confidence,2,fake_fez+fake_marrakesh,"[""fake_fez"", ""fake_marrakesh""]","[""fez"", ""marrakesh""]",0.014094199087883869,0.012368443774908753,0.02920713210154746,0.594375,0.4716666666666667,0.5825,0.4614236111111111,0.12852777777777777,0.06622499999999991,72
local_only_offline_aggregate,confidence,2,fake_fez+fake_sherbrooke,"[""fake_fez"", ""fake_sherbrooke""]","[""fez"", ""sherbrooke""]",0.015666844128173076,0.012741186224641586,0.0332655453676167,0.555625,0.4450347222222222,0.5137499999999999,0.4245138888888889,0.18339513888888895,0.1375249999999998,72
local_only_offline_aggregate,confidence,2,fake_fez+fake_torino,"[""fake_fez"", ""fake_torino""]","[""fez"", ""torino""]",0.013554142082942606,0.012629495590345829,0.03458179398630686,0.56875,0.44897569444444446,0.52875,0.43149305555555556,0.15611666666666663,0.11169999999999969,72
local_only_offline_aggregate,confidence,2,fake_kyiv+fake_marrakesh,"[""fake_kyiv"", ""fake_marrakesh""]","[""kyiv"", ""marrakesh""]",0.013892909270737004,0.012493908330206879,0.033904980572173074,0.57125,0.4502604166666667,0.5237499999999999,0.42125,0.21529583333333357,0.19244999999999812,72
local_only_offline_aggregate,confidence,2,fake_kyiv+fake_sherbrooke,"[""fake_kyiv"", ""fake_sherbrooke""]","[""kyiv"", ""sherbrooke""]",0.013317613281801444,0.011929297544453907,0.03611685292277058,0.51875,0.4236284722222222,0.5137499999999999,0.4149305555555556,0.1422180555555557,0.09132499999999968,72
local_only_offline_aggregate,confidence,2,fake_kyiv+fake_torino,"[""fake_kyiv"", ""fake_torino""]","[""kyiv"", ""torino""]",0.013718961822046212,0.011943951243381448,0.034671660445697576,0.5318750000000001,0.42756944444444445,0.5237499999999999,0.41788194444444443,0.15390555555555568,0.11287499999999942,72
local_only_offline_aggregate,confidence,2,fake_marrakesh+fake_sherbrooke,"[""fake_marrakesh"", ""fake_sherbrooke""]","[""marrakesh"", ""sherbrooke""]",0.01523679050053807,0.01277247992906483,0.034269285233122206,0.568125,0.45218749999999996,0.5137499999999999,0.42434027777777783,0.20787708333333357,0.16587499999999875,72
local_only_offline_aggregate,confidence,2,fake_marrakesh+fake_torino,"[""fake_marrakesh"", ""fake_torino""]","[""marrakesh"", ""torino""]",0.014661558661785245,0.012695378854519155,0.03417246111573844,0.5700000000000001,0.45612847222222225,0.52875,0.43246527777777777,0.17869652777777756,0.12949999999999978,72
local_only_offline_aggregate,confidence,2,fake_sherbrooke+fake_torino,"[""fake_sherbrooke"", ""fake_torino""]","[""sherbrooke"", ""torino""]",0.013681135412516927,0.01210726120362437,0.03390239436182742,0.526875,0.42949652777777775,0.5137499999999999,0.4203472222222222,0.1483972222222224,0.09452499999999996,72
local_only_offline_aggregate,confidence,3,fake_fez+fake_kyiv+fake_marrakesh,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh""]","[""fez"", ""kyiv"", ""marrakesh""]",0.012824826853953579,0.010520047372916395,0.027841109165336383,0.5770833333333334,0.45501157407407405,0.5237499999999999,0.42059027777777774,0.17799120370370378,0.14238333333333336,72
local_only_offline_aggregate,confidence,3,fake_fez+fake_kyiv+fake_sherbrooke,"[""fake_fez"", ""fake_kyiv"", ""fake_sherbrooke""]","[""fez"", ""kyiv"", ""sherbrooke""]",0.011992517809421253,0.010458616759731497,0.02956691515673543,0.5449999999999999,0.43725694444444446,0.5137499999999999,0.41468750000000004,0.17192106481481487,0.13236666666666652,72
local_only_offline_aggregate,confidence,3,fake_fez+fake_kyiv+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_torino""]","[""fez"", ""kyiv"", ""torino""]",0.011016822284806747,0.01042375380157128,0.030783395767749883,0.5537500000000001,0.4398842592592593,0.5237499999999999,0.41704861111111113,0.16672407407407408,0.13015833333333326,72
local_only_offline_aggregate,confidence,3,fake_fez+fake_marrakesh+fake_sherbrooke,"[""fake_fez"", ""fake_marrakesh"", ""fake_sherbrooke""]","[""fez"", ""marrakesh"", ""sherbrooke""]",0.013284376676885737,0.01066044815984872,0.026320698122564313,0.575,0.45629629629629626,0.5137499999999999,0.4239236111111111,0.17326666666666676,0.1265666666666661,72
local_only_offline_aggregate,confidence,3,fake_fez+fake_marrakesh+fake_torino,"[""fake_fez"", ""fake_marrakesh"", ""fake_torino""]","[""fez"", ""marrakesh"", ""torino""]",0.011881349372204957,0.010540021236054666,0.02736383533567494,0.5762499999999999,0.4589236111111111,0.52875,0.43090277777777775,0.15444699074074064,0.10333333333333308,72
local_only_offline_aggregate,confidence,3,fake_fez+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""sherbrooke"", ""torino""]",0.012432869663347206,0.010644403990376763,0.028269925322307272,0.5504166666666667,0.4411689814814815,0.5137499999999999,0.42010416666666667,0.16263634259259266,0.11281666666666632,72
local_only_offline_aggregate,confidence,3,fake_kyiv+fake_marrakesh+fake_sherbrooke,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke""]","[""kyiv"", ""marrakesh"", ""sherbrooke""]",0.012097652982293221,0.010490467256319367,0.02968957191898083,0.5583333333333333,0.44202546296296297,0.5137499999999999,0.4147222222222222,0.1884636574074076,0.15161666666666637,72
